92.3458
94.9615
96.4207
96.5308
97.0815
97.2742
97.7974
97.9075
97.9350
97.8249
98.4857
98.1828
98.7885
98.0452
98.4857
98.8987
99.2015
98.8436
98.5683
98.7610
98.8987
98.9537
98.6233
98.8161
98.2930
98.5407
98.8987
99.1465
98.6509
99.2841
98.7610
99.0088
99.2841
99.1465
99.3392
99.2841
99.2291
98.8436
98.9537
98.7059
98.6784
99.0088
98.5958
98.7335
99.3117
99.0914
99.4493
99.2841
98.4306
98.8987
